time,ecg
0.0,-0.014682220617312282
0.002,-0.01218814893260112
0.004,-0.008775266626818889
0.006,-0.003669896214855605
0.008,-0.014602180549058381
0.01,0.0005623931942976804
0.012,-0.040751062697895996
0.014,0.026576637749990816
0.016,0.011621604410931526
0.018000000000000002,-0.0024733641600044164
0.02,-0.009963183739533563
0.022,0.009928967385426682
0.024,0.023339925018072707
0.026000000000000002,-0.02228483998908953
0.028,-0.01411630457506643
0.03,-0.00011296997560712729
0.032,0.02721352244936397
0.034,0.005641717475103534
0.036000000000000004,0.005914756212394963
0.038,0.05736681066671622
0.04,0.02090443554712617
0.042,0.04700958574173751
0.044,0.04608242568346767
0.046,0.047853064059935106
0.048,0.08494887053277884
0.05,0.03657564784205052
0.052000000000000005,0.06269924304357366
0.054,0.03179315524473501
0.056,0.045790371296978195
0.058,0.049716695765593184
0.06,0.05399116465941831
0.062,0.11104567110612355
0.064,0.07491146965678333
0.066,0.06888827887099494
0.068,0.054253186640321936
0.07,0.10726605308565336
0.07200000000000001,0.06416767193932853
0.074,0.12052427184488451
0.076,0.11393890659279346
0.078,0.07686675364584022
0.08,0.08516154440809989
0.082,0.07605521365877096
0.084,0.09589232193766806
0.08600000000000001,0.1387357068398656
0.088,0.12358633477167523
0.09,0.1098918563472297
0.092,0.10099109719180487
0.094,0.13561062912208666
0.096,0.10201962469438675
0.098,0.12132439289910399
0.1,0.10803273858788458
0.10200000000000001,0.09490174777496788
0.10400000000000001,0.14979026614893703
0.106,0.11561966020785411
0.108,0.11737517502597006
0.11,0.11607572544474876
0.112,0.10382321222485366
0.114,0.11325857518126509
0.116,0.11762989799309431
0.11800000000000001,0.10197409421160683
0.12,0.09427694443307325
0.122,0.12513721511824943
0.124,0.12069862507261536
0.126,0.07673085557167586
0.128,0.09265375712213601
0.13,0.08308364611080339
0.132,0.09550202590817886
0.134,0.04944131402603921
0.136,0.0682675150412648
0.138,0.09221444525414876
0.14,0.03900234503356888
0.14200000000000002,0.03647689771606209
0.14400000000000002,0.09277301696619786
0.146,0.07543419067453924
0.148,0.024055959309508015
0.15,0.03072529814023181
0.152,-0.007440696046543887
0.154,0.03526429724601693
0.156,0.03873540279000789
0.158,0.01307750950496481
0.16,0.01847151683532332
0.162,-0.002200040210665043
0.164,-0.004756012267128967
0.166,0.011722383387091789
0.168,-0.015511520332375538
0.17,0.001374673498484795
0.17200000000000001,-0.034081354718678666
0.17400000000000002,-0.02828625530756293
0.176,-0.025851419992752193
