time,ecg
0.0,-0.006227734975388893
0.002,-0.025607440317357056
0.004,0.025157168733065487
0.006,0.012511152160519125
0.008,-0.005989612250274853
0.01,-0.005865454281262779
0.012,0.005168079955464399
0.014,0.018825221919119953
0.016,0.004681135222267284
0.018000000000000002,0.03227855763069707
0.02,0.015902711508265038
0.022,0.025118517937584052
0.024,0.03670784511415914
0.026000000000000002,-0.01820692613337975
0.028,0.015584983368047397
0.03,0.03928475817700258
0.032,-0.0027505376432432616
0.034,0.0465257634916898
0.036000000000000004,0.034579599453576
0.038,0.030548143029062506
0.04,0.03266142129841865
0.042,0.04666384229433429
0.044,0.041721076632828535
0.046,0.08424770435834678
0.048,0.010444339386931678
0.05,0.06402047432811327
0.052000000000000005,0.06959987287389541
0.054,0.05837477827791887
0.056,0.0632819172714903
0.058,0.09383700943774001
0.06,0.06445843220623404
0.062,0.04298012382686691
0.064,0.08568296505907065
0.066,0.08878448301695438
0.068,0.03816149036375545
0.07,0.07264478326367937
0.07200000000000001,0.07217816050874817
0.074,0.10952002860844033
0.076,0.07323405636136213
0.078,0.11755490633696572
0.08,0.1036956615447985
0.082,0.09461745950317375
0.084,0.08966978430536446
0.08600000000000001,0.10317818333324028
0.088,0.0876462118804318
0.09,0.10172650443713253
0.092,0.11946141911774247
0.094,0.09488312419215833
0.096,0.12106222697815791
0.098,0.09781956267585658
0.1,0.10459412695587095
0.10200000000000001,0.10109852285651877
0.10400000000000001,0.11974204530099404
0.106,0.09858496524520963
0.108,0.11278726721853836
0.11,0.10300529147638908
0.112,0.14100177460623717
0.114,0.11820826504748352
0.116,0.11004242318287545
0.11800000000000001,0.12375635780131143
0.12,0.08693671951688056
0.122,0.10461722897216708
0.124,0.11168248166222217
0.126,0.11296043499187747
0.128,0.11661483037151525
0.13,0.10202272546090549
0.132,0.061383340306692236
0.134,0.0728248018252336
0.136,0.09444116871246652
0.138,0.075096673859875
0.14,0.08769421965203228
0.14200000000000002,0.046074902960799025
0.14400000000000002,0.07544461540026387
0.146,0.065687939341036
0.148,0.028271725409169335
0.15,0.03674471272705801
0.152,0.03509749630305555
0.154,0.04802228113917284
0.156,0.029360053364984103
0.158,-0.0037612298588915677
0.16,0.0178360995149886
0.162,-0.015622865217997965
0.164,-0.007706569057525035
0.166,0.016775935249956204
0.168,-0.011411710484152862
0.17,-0.030922803875295557
0.17200000000000001,-0.05844597659190144
0.17400000000000002,-0.054017554406623716
0.176,-0.047877290176746724
0.178,-0.02648205005349008
0.18,-0.04460700192465753
0.182,-0.05119731719986732
0.184,-0.04627036525090734
0.186,-0.03819876185063341
0.188,-0.06562196843294789
0.19,-0.010165835954937225
0.192,-0.004816849485692984
0.194,0.02572878112249294
0.196,-0.022865182117185526
0.198,0.0268428518538679
0.2,0.02760638198024879
0.202,0.08023821643399431
0.20400000000000001,0.08058710515391762
0.20600000000000002,0.12334620149045673
0.20800000000000002,0.18191862813626763
0.21,0.20461283193485197
0.212,0.25754603541702203
0.214,0.3001145777496478
0.216,0.35635728804109784
0.218,0.4509675742750272
0.22,0.46734375246627424
0.222,0.5516389071472341
0.224,0.6127185104154286
0.226,0.6522704928102111
0.228,0.6681142630205317
0.23,0.7713041220956262
0.232,0.779229435383192
0.234,0.859750820258069
0.23600000000000002,0.8706075015614866
0.23800000000000002,0.9212568136712951
0.24,0.9465357706044826
0.242,0.9341812280956898
0.244,1.0017665417308617
0.246,1.048991759196547
0.248,1.0133384538175298
0.25,1.015168901127762
0.252,0.9932486533226386
0.254,0.9698764495597134
0.256,1.0121689729167878
0.258,0.9925150458272379
0.26,0.9768012589932283
0.262,0.9009627631621515
0.264,0.8923212724914189
0.266,0.8174287230327559
0.268,0.803811221524346
0.27,0.8191735997563533
0.272,0.7760382070233355
0.274,0.6911653133573403
0.276,0.6233312820123447
0.278,0.6045755260092042
0.28,0.568992401691745
0.28200000000000003,0.46184701050362204
0.28400000000000003,0.43384420944602936
0.28600000000000003,0.39584826374660737
0.28800000000000003,0.3782508588180768
0.29,0.34367766801250543
0.292,0.2861551938951125
0.294,0.2362408281865353
0.296,0.18517369331960912
0.298,0.18224842402484148
0.3,0.17704044196201274
0.302,0.12909447396801854
0.304,0.11081958075346181
0.306,0.07667324455750185
0.308,0.08569963977954376
0.31,0.039368325716635816
0.312,0.016640404865741018
0.314,0.018815855100676696
0.316,0.028828469991796557
0.318,0.002353066543398426
0.32,-0.016839888110328147
0.322,0.03908648406073153
0.324,0.05058958917044089
0.326,0.021327655253429365
0.328,-0.02769272556479308
0.33,0.021646815162370766
0.332,0.02406324154193399
0.334,0.028673887038388447
0.336,0.0512403248457919
0.338,0.001188111221499576
0.34,0.004228061924885302
0.342,0.013395079689956504
0.34400000000000003,0.03880682444242649
0.34600000000000003,0.05218786660783305
0.34800000000000003,0.07363529119376801
0.35000000000000003,0.039521758989843406
0.352,0.07516190864629618
0.354,0.04050035463085334
0.356,0.06193516535994019
0.358,0.04453228360566153
0.36,0.008167686997726293
0.362,0.05860569991829306
0.364,0.044332132412208916
0.366,0.022381154755757054
0.368,0.030524050104698074
0.37,0.07148876318959807
0.372,0.04588899107315326
0.374,0.044147107049727415
0.376,0.08081157775272388
0.378,0.05066616868280361
0.38,0.05830312121068714
0.382,8.221841694265768e-05
0.384,0.06433437329044042
0.386,0.03210264897067846
0.388,0.048299623498548966
0.39,0.07026554060473779
0.392,0.043385907973458086
0.394,0.0382430480772427
0.396,0.0742052859899523
0.398,0.03972803318662875
0.4,0.07668880523285816
0.402,0.03211335265838682
0.404,0.02708277134152677
0.406,0.0538638532983521
0.40800000000000003,0.033727114345800585
0.41000000000000003,0.06957400817427387
0.41200000000000003,0.07213567618572708
0.41400000000000003,0.04477152497543671
0.41600000000000004,0.047993274305206696
0.418,0.041385348535618045
0.42,0.08146011456600996
0.422,0.03280274083155482
0.424,0.03766210484286565
0.426,0.03386914924220023
0.428,0.056927096023730514
0.43,0.061959157422400095
0.432,0.02939796693168905
0.434,0.08508028904372791
0.436,0.02593609046638768
0.438,0.036020599605095564
0.44,0.04277917910709498
0.442,0.029170520785912403
0.444,0.022277103728462384
0.446,0.05633266650501072
0.448,0.053440503540177466
0.45,0.06426240325810259
0.452,0.034134240556371556
0.454,0.06982098772506141
0.456,0.022495918408894117
0.458,0.0693706009304264
0.46,0.06306369319530057
0.462,0.057123384608297315
0.464,0.02341155401431825
0.466,0.0128460072583499
0.468,0.0612560498355279
0.47000000000000003,0.03443485948027878
0.47200000000000003,0.022690964256705852
0.47400000000000003,0.05744932319147725
0.47600000000000003,0.05158513926924984
0.47800000000000004,0.01617079319529539
0.48,0.008237774572602542
0.482,0.03077418712191477
0.484,0.0363298206094102
0.486,0.011148604793230904
0.488,-0.010540010774799644
0.49,0.03317042911868223
0.492,0.025153576120668084
0.494,-0.0023836790905599724
0.496,0.04897446065894902
0.498,0.060649173633112875
0.5,0.025451032643622896
0.502,0.01023823174986433
0.504,-0.004896034397052832
0.506,0.010342502047829792
0.508,-0.0031289321799162426
0.51,0.027671567816558156
0.512,0.037752685139963105
0.514,-0.016173027435710568
0.516,-0.01511757674164401
0.518,0.016799604987951154
0.52,-0.011184245787736136
0.522,-0.022841852187030533
0.524,-0.021788752400458355
0.526,0.011375368107373315
0.528,-0.04997083944357426
0.53,-0.04921125325690773
0.532,-0.04113104914226783
0.534,-0.03455579934927075
0.536,-0.03617053378242906
0.538,0.006996330923026303
0.54,-0.01610172836963686
0.542,-0.037847000079513894
0.544,-0.046690761971280144
0.546,-0.02759778744941284
0.548,-0.06192482306370989
0.55,-0.05347495714794192
0.552,-0.09152420662590266
0.554,-0.061343468499857196
0.556,-0.12174095021333003
0.558,-0.062023907572889635
0.56,-0.057415868714849806
0.562,-0.03764674936027729
0.5640000000000001,-0.09994418511099622
0.5660000000000001,-0.07013168311860399
0.5680000000000001,-0.11123124122634653
0.5700000000000001,-0.10803596276088298
0.5720000000000001,-0.09515510091857035
0.5740000000000001,-0.08254429624283177
0.5760000000000001,-0.08915656594644916
0.578,-0.07555961454329443
0.58,-0.07625227269544183
0.582,-0.10679851324123757
0.584,-0.1140963771147942
0.586,-0.10622311678797279
0.588,-0.11864258110736739
0.59,-0.08569611280428142
0.592,-0.12107557817945437
0.594,-0.13340703422226272
0.596,-0.11680405654167153
0.598,-0.09956482550358486
0.6,-0.11054872231297687
0.602,-0.11185487755140841
0.604,-0.128300587338223
0.606,-0.11687163598692471
0.608,-0.07268626460563862
0.61,-0.09890873577423087
0.612,-0.0824207639333837
0.614,-0.12690077032799862
0.616,-0.08413414100513086
0.618,-0.08816985647590768
0.62,-0.07550699086135701
0.622,-0.08523779514707064
0.624,-0.08055328472497651
0.626,-0.056917699244187964
0.628,-0.09019807140185435
0.63,-0.08150967632005932
0.632,-0.10366413691456633
0.634,-0.08949227088086556
0.636,-0.09019593321451513
0.638,-0.09647237658118128
0.64,-0.07476389672536768
0.642,-0.09230731298781819
0.644,-0.08932573600342252
0.646,-0.05948469497312645
0.648,-0.04155153036981646
0.65,-0.08404182201103486
0.652,-0.04529959822245227
0.654,-0.062004292139806017
0.656,-0.05151125630665654
0.658,-0.0301516255645133
0.66,-0.03825913073796286
0.662,-0.02871246067383934
0.664,-0.03689794184765138
0.666,-0.02367655972629759
0.668,-0.013959792064328583
0.67,-0.033486813553610204
0.672,-0.03708503398801717
0.674,-0.03600851635958055
0.676,-0.004366053273997007
0.678,-0.015446117450584211
0.68,0.008857075499280713
0.682,-0.005856554805168043
0.684,-0.022476807546362533
0.686,-0.02708077145434852
0.6880000000000001,-0.011903554756843897
0.6900000000000001,-0.00532787411044898
0.6920000000000001,0.017900731100009788
0.6940000000000001,0.022549918449000374
0.6960000000000001,-0.02567629380483686
0.6980000000000001,0.01368217560306486
0.7000000000000001,0.036706841197758175
0.7020000000000001,0.061667380214933176
0.704,0.026241965067157036
0.706,0.041755516849606725
0.708,0.0036884795806842556
0.71,-0.01735931929395227
0.712,-0.01753065092308027
0.714,0.03508293955343651
0.716,0.002512537550583116
0.718,0.012563856044799118
0.72,0.022447176842946247
0.722,0.006945056664945317
0.724,0.020492085290128213
0.726,-0.035351279951060764
0.728,0.04174498468135282
0.73,0.04326374050222776
0.732,0.027121190928422502
0.734,0.004158940456930854
0.736,0.05438388840523303
0.738,0.029571051641951278
0.74,0.04386762545209551
0.742,0.03494320297383545
0.744,0.05444743833410544
