time,ecg
0.0,-0.002530814007716296
0.002,-0.01822603757322623
0.004,-0.011800043227727083
0.006,0.021632047535148014
0.008,-0.0031844171747093374
0.01,0.006073571922751569
0.012,0.04888049448457538
0.014,0.01587126965502997
0.016,0.015412086127524805
0.018000000000000002,0.005978745355215083
0.02,-0.0012543057091169091
0.022,0.03657907780510203
0.024,0.008707818023984681
0.026000000000000002,0.01251333312200027
0.028,0.012077282963649818
0.03,-0.0014648664777286297
0.032,0.047442610038343686
0.034,0.03729537934691477
0.036000000000000004,0.03142553541621298
0.038,-0.012265672183719274
0.04,0.018132063744916792
0.042,0.03735876917604515
0.044,0.02949960283659126
0.046,0.04212775352243826
0.048,0.0722773981627196
0.05,0.06032110295716553
0.052000000000000005,0.022100706775872336
0.054,0.07421721381482638
0.056,0.07816830846572356
0.058,0.09313963739251988
0.06,0.06209361879388768
0.062,0.11364093710570315
0.064,0.05623379928400543
0.066,0.07412328727122228
0.068,0.10226915206941717
0.07,0.05258976000231928
0.07200000000000001,0.05862771137662597
0.074,0.07363619545765283
0.076,0.08418672389228676
0.078,0.09642223440724648
0.08,0.1137621692377733
0.082,0.12615557005275513
0.084,0.12344965606728336
0.08600000000000001,0.13753373319247886
0.088,0.10515029420743317
0.09,0.09272615186049836
0.092,0.09400491486731805
0.094,0.09232592842180909
0.096,0.11364474296493093
0.098,0.10807195716059165
0.1,0.12943958251804702
0.10200000000000001,0.12717124588559864
0.10400000000000001,0.06792551118993981
0.106,0.11051144290582707
0.108,0.11652923182348567
0.11,0.13045236132227905
0.112,0.10562814745150527
0.114,0.12055479263986987
0.116,0.12190362708802699
0.11800000000000001,0.08096042759344635
0.12,0.09189874198729608
0.122,0.10012684062426949
0.124,0.10658079682949018
0.126,0.10677397708227201
0.128,0.12362472967826728
0.13,0.10850154199527298
0.132,0.11487421738203281
0.134,0.09187196722776472
0.136,0.0216707940942523
0.138,0.05761990039862558
0.14,0.05892426745529627
0.14200000000000002,0.058133641214878407
0.14400000000000002,0.07171687385794889
0.146,0.03895329182970222
0.148,0.07541299070542962
0.15,0.07867655284541653
0.152,0.04623804055767733
0.154,0.03858639700586089
0.156,0.06243405997492091
0.158,0.054282650695194674
0.16,0.028532402339187798
0.162,0.023248688697707708
0.164,-0.004800045107911046
0.166,0.007177325719936834
0.168,-0.004837369059134979
0.17,0.0007088380607304587
0.17200000000000001,-0.022581053762938796
0.17400000000000002,-0.0018755877786859054
0.176,-0.04553674841072425
0.178,-0.053564198358891875
0.18,-0.028191615825524652
0.182,-0.06535786739003763
0.184,-0.0604492479563762
0.186,-0.06343390715961492
0.188,-0.0419425131883347
0.19,-0.060775602263026585
0.192,-0.04923874074739201
0.194,-0.010268152054756001
0.196,-0.028389647496471306
0.198,0.02444651476542182
0.2,0.06646357091241487
0.202,0.07880904276079817
0.20400000000000001,0.136528207475957
0.20600000000000002,0.12208851396312728
0.20800000000000002,0.1535066921749602
0.21,0.2368675890965415
0.212,0.28576062894914145
0.214,0.2983090581788976
0.216,0.34368734469682755
0.218,0.42257547000993423
0.22,0.4673907495370605
0.222,0.5170855298049775
0.224,0.5797662544534292
0.226,0.6224842600903266
0.228,0.6962357666174095
0.23,0.7302729837899076
0.232,0.7998333485202495
0.234,0.8317338717792091
0.23600000000000002,0.8624529502006495
0.23800000000000002,0.9169305130151728
0.24,0.9486024060992317
0.242,0.9541563467074365
0.244,0.954393611521296
0.246,0.9910641371571037
0.248,1.002798227814055
0.25,1.0177963107317207
0.252,1.0299872867588875
0.254,0.9832110800764783
0.256,0.9723959574163906
0.258,0.9814573178601181
0.26,0.9251440176571794
0.262,0.9338254972527313
0.264,0.8628861536422007
0.266,0.8572872367659946
0.268,0.8264250276196001
0.27,0.8006243177730343
0.272,0.7331657025411987
0.274,0.6866752827785216
0.276,0.6464584524082657
0.278,0.5848469294673986
0.28,0.5135548795459903
0.28200000000000003,0.5250129685583983
0.28400000000000003,0.42990467991478326
0.28600000000000003,0.3907253817396833
0.28800000000000003,0.3544545775188071
0.29,0.324680429773957
0.292,0.3065950663087309
0.294,0.2559850323729591
0.296,0.2105705477182155
0.298,0.18086193902208597
0.3,0.1779081398421582
0.302,0.09628358125168004
0.304,0.0964602051750273
0.306,0.0832197679534761
0.308,0.06387291935434171
0.31,0.038026495362913956
0.312,0.06667781892009152
0.314,0.028711481199166444
0.316,0.008227376127224255
0.318,0.013376894662594072
