time,ecg
0.0,-0.0048817668447419475
0.002,0.009164908108602612
0.004,-0.0055240854378561695
0.006,0.01622946812309357
0.008,0.033129035763254974
0.01,0.01740167419979398
0.012,0.030006272679511118
0.014,0.03843962284714761
0.016,0.012547170257246863
0.018000000000000002,-0.0017206370839372605
0.02,-0.012898443564378064
0.022,0.005360649189692588
0.024,-0.02733017518978554
0.026000000000000002,-0.023582613983860776
0.028,-0.008139719650422947
0.03,0.057240272356267816
0.032,-0.011047254049640028
0.034,0.01908557669264023
0.036000000000000004,0.021891558803677495
0.038,0.021709976863270326
0.04,0.08572192796898626
0.042,0.0450168761262829
0.044,0.018502520951840323
0.046,0.01193401634499958
0.048,0.045701665719110704
0.05,0.02354853901635058
0.052000000000000005,0.06004066426739895
0.054,0.0696446290204793
0.056,0.08778764904399207
0.058,0.038725132818877864
0.06,0.03978160980990107
0.062,0.08391412867215028
0.064,0.06433075166396479
0.066,0.06579286108480224
0.068,0.10371090917361042
0.07,0.05985423576026691
0.07200000000000001,0.07679998974775136
0.074,0.11439239772317125
0.076,0.09610921967934155
0.078,0.0925526954139746
0.08,0.09224183053887694
0.082,0.11041816785148681
0.084,0.07137146133357963
0.08600000000000001,0.104127784613213
0.088,0.1327502896957921
0.09,0.11066094268857393
0.092,0.13899913674671838
0.094,0.10596977252621567
0.096,0.10394600096394158
0.098,0.12936671935361405
0.1,0.08440191775248146
0.10200000000000001,0.09658592696412457
0.10400000000000001,0.08908023975368058
0.106,0.1269626362440738
0.108,0.10009911246633146
0.11,0.11230455967232335
0.112,0.1301127054691465
0.114,0.10578878274108977
0.116,0.1239113151728429
0.11800000000000001,0.09154388998117954
0.12,0.10775216959344297
0.122,0.08959108707726512
0.124,0.07546863442519978
0.126,0.08713568481428881
0.128,0.07181888718061923
0.13,0.09259209452065881
0.132,0.09219828104338595
0.134,0.0680168423048643
0.136,0.06315162971630696
0.138,0.06922928780374996
0.14,0.050989788012195565
0.14200000000000002,0.0714815194183677
0.14400000000000002,0.08365405836001595
0.146,0.05913014053830466
0.148,0.06719893395790054
0.15,0.03951686093867008
0.152,0.03037701491511403
0.154,0.03959059952048188
0.156,0.05749350921752014
0.158,0.03184272916992891
0.16,0.02594639660764577
0.162,0.007522663308281391
0.164,-0.024654644286603147
0.166,0.040011329677899485
0.168,-0.006763651993907931
0.17,0.01409496043822149
0.17200000000000001,-0.032672526985977356
0.17400000000000002,-0.037479760908509574
0.176,-0.014106859873289579
0.178,-0.0035598752977046566
0.18,-0.07722611913546851
0.182,-0.06273130620139347
0.184,-0.07697153265333394
0.186,-0.0467263618389083
0.188,-0.04936365957566071
0.19,-0.07090524318489352
0.192,-0.002527933146621912
0.194,-0.05321866342751537
0.196,-0.02931672727357663
0.198,0.022990397868270653
0.2,0.055326093470134945
0.202,0.06560195031657677
0.20400000000000001,0.15019774688017978
0.20600000000000002,0.11180100259471391
0.20800000000000002,0.19499065849534755
0.21,0.20738809561294197
0.212,0.25937258587057604
0.214,0.318467520004285
0.216,0.3813911834108398
0.218,0.4386322968068054
0.22,0.4764504430658185
0.222,0.5312085632941718
0.224,0.6092846027490413
0.226,0.6384685380826745
0.228,0.697558422938547
0.23,0.7483292007257395
0.232,0.8025181015554801
0.234,0.8341865776151456
0.23600000000000002,0.863736446031318
0.23800000000000002,0.8924300119221
0.24,0.9201234886153998
0.242,0.9974486453502985
0.244,1.0006590685303764
0.246,0.9709567938375129
0.248,1.0092856723130545
0.25,1.0517339523284506
0.252,1.01079177853338
0.254,1.0433419697009432
0.256,0.976096721380701
0.258,0.9455560734093648
0.26,0.942701484471479
0.262,0.8984412700681144
0.264,0.8883443535452072
0.266,0.8338430113660122
0.268,0.7861418656436369
0.27,0.7776895420428801
0.272,0.7726490979391438
0.274,0.6992108547158937
0.276,0.6073036295865059
0.278,0.6145942360538929
0.28,0.570315725513932
0.28200000000000003,0.5192251049036031
0.28400000000000003,0.4633387768819765
0.28600000000000003,0.38992957130004857
0.28800000000000003,0.383850159271906
0.29,0.28799477908603244
0.292,0.30886068547004586
0.294,0.25127270132999463
0.296,0.19588787989817363
0.298,0.1738814700062473
0.3,0.1263009175136402
0.302,0.12975629150603668
0.304,0.06007306043880149
0.306,0.12099841568890571
0.308,0.07091529831738569
0.31,0.06680609920132397
0.312,0.0055218089779632915
0.314,0.022821622025732128
0.316,-0.0028806905093252556
0.318,0.07406238152075752
0.32,0.0028552186355762683
0.322,0.02051336647269906
0.324,0.027505158269501742
0.326,0.03404571062961512
0.328,-0.006830958947041391
0.33,0.04524709038162249
0.332,0.02562249464252188
0.334,0.05384601697258902
0.336,-0.011225435138124785
0.338,0.0072471224600917285
0.34,0.026796144703120087
0.342,0.050000721864260377
0.34400000000000003,0.06098809764721119
0.34600000000000003,0.054980858628528737
0.34800000000000003,0.0867380047319533
0.35000000000000003,0.06960383600245375
0.352,0.05759542962773317
0.354,0.0454704445044344
0.356,0.03352985517280217
0.358,0.02462968106750863
0.36,0.059465905632242674
0.362,0.05934461652497791
0.364,0.065621678504589
0.366,0.042465651380748703
0.368,0.05973897724045298
0.37,0.058799323121734706
0.372,0.05798941467200221
0.374,0.046146007954943814
0.376,0.04273970735837661
0.378,0.051967657371820894
0.38,0.03456491481678174
0.382,0.0585282634653957
0.384,0.04727372712471533
