time,ecg
0.0,-0.002784065886582266
0.002,-0.006677635939180827
0.004,0.041262896842018205
0.006,0.009267681570370032
0.008,-0.012875570792529947
0.01,-0.021208389593280096
0.012,0.003585512776872671
0.014,-0.004348987224718294
0.016,0.011779407320079989
0.018000000000000002,-9.349801080546678e-05
0.02,0.008080802373856624
0.022,0.020596328402902618
0.024,-0.001566533901773753
0.026000000000000002,0.0016213736780071111
0.028,0.022011916411197145
0.03,0.022001310258423404
0.032,0.03101692021570682
0.034,0.0569949336248739
0.036000000000000004,0.03225331023788951
0.038,0.037689374286462074
0.04,0.030600787481829945
0.042,0.04205102517694283
0.044,0.0339298208065715
0.046,0.08274373420402757
0.048,0.03974692858496562
0.05,0.030801926531179954
0.052000000000000005,0.0667849655644053
0.054,0.031709634352258716
0.056,0.0650850998900053
0.058,0.08689473777602036
0.06,0.058199612939198696
0.062,0.06491135571927172
0.064,0.03374728431929081
0.066,0.05855172517946529
0.068,0.0895612411261812
0.07,0.03433662854914895
0.07200000000000001,0.034569193318602455
0.074,0.11753114868659978
0.076,0.11853795419375657
0.078,0.1048754153793803
0.08,0.06864481213762195
0.082,0.10928853323296651
0.084,0.1324172960976098
0.08600000000000001,0.1024371513105343
0.088,0.12065347059572071
0.09,0.08370442419783519
0.092,0.09696864007453632
0.094,0.1731711291166665
0.096,0.13008631139871402
0.098,0.1225215972916088
0.1,0.10924573812145907
0.10200000000000001,0.0946753434639147
0.10400000000000001,0.09673840186218435
0.106,0.10408904257309595
0.108,0.11777946502107947
0.11,0.11276218699638857
0.112,0.14297377445149648
0.114,0.12206022097293404
0.116,0.12627498379115001
0.11800000000000001,0.13374214270590717
0.12,0.10804427345221967
0.122,0.10511292303677906
0.124,0.09676182801775013
0.126,0.13186827940890314
0.128,0.10353540172099968
0.13,0.06967127971316565
0.132,0.04797313916906443
0.134,0.09176129233939234
0.136,0.06953212175690451
0.138,0.08262829936664268
0.14,0.0712535582717833
0.14200000000000002,0.03385522642372697
0.14400000000000002,0.052028658269072166
0.146,0.022897846864035603
0.148,0.043385863489722266
0.15,0.050604813725397546
0.152,0.023767385168411877
0.154,0.07271955732942127
0.156,0.013763995118930498
0.158,0.030583044282275675
0.16,0.02440911215390222
0.162,0.00349983735165736
0.164,0.003921235651343981
0.166,-0.007194829015035178
0.168,0.011348062222217244
0.17,-0.02093886514110402
0.17200000000000001,-0.004947497904424114
0.17400000000000002,-0.06583853228638141
0.176,-0.03874611288214723
0.178,-0.042107036001381846
0.18,-0.05429482352050348
0.182,-0.07851939858622327
0.184,-0.07726326450140474
0.186,-0.02861407066649911
0.188,-0.0709628233767642
0.19,-0.01750861955845586
0.192,-0.014134661253075664
0.194,0.030543572370606717
0.196,-0.007479689244780107
0.198,0.019192377918516516
0.2,0.036114358227789085
0.202,0.10003216567929105
0.20400000000000001,0.07098012930238164
0.20600000000000002,0.0886780735631128
0.20800000000000002,0.1310443222798255
0.21,0.21267352983132332
0.212,0.25520633239400004
0.214,0.3163074656674607
0.216,0.3807169927832154
0.218,0.44364324594758836
0.22,0.43694978360241815
0.222,0.5441505429451678
0.224,0.5762213635844805
0.226,0.6266514636239857
0.228,0.6958859732392148
0.23,0.7609112806939194
0.232,0.7508949694829865
0.234,0.8324052509850224
0.23600000000000002,0.8664519262149155
0.23800000000000002,0.9115769128794186
0.24,0.9399066869583939
0.242,0.9495715618088955
0.244,1.006165400386685
0.246,1.0166684404362532
0.248,1.033777795462988
0.25,1.019064792958512
0.252,1.0160476180882143
0.254,0.9768659163052805
0.256,0.9856875840795994
0.258,0.9575371281106358
0.26,0.9344941244034399
0.262,0.9233080648306639
0.264,0.9265433165066966
0.266,0.8582187847595444
0.268,0.7872693984124054
0.27,0.7944542698201397
0.272,0.714076407274898
0.274,0.7159824721751975
0.276,0.6169808633263756
0.278,0.5707472830078143
0.28,0.5181255809572786
0.28200000000000003,0.4790930999418935
0.28400000000000003,0.4410674263200871
0.28600000000000003,0.3882476720852261
0.28800000000000003,0.35761038790817645
0.29,0.30483221275141037
0.292,0.2900072142255969
0.294,0.2501530476614867
0.296,0.20849687473112813
0.298,0.20228783498485753
0.3,0.119431232657252
0.302,0.12705672942421448
0.304,0.09625809040856817
0.306,0.09745454493475728
0.308,0.08084590727915235
0.31,0.07523519075951224
0.312,0.06592568074702576
0.314,0.030772273805786135
0.316,0.019974333005587576
0.318,-0.006171808817959276
0.32,0.04529085178059412
0.322,0.03783996290167466
0.324,-0.024319140231813516
0.326,0.012816395145531002
0.328,-0.017359974587811237
0.33,0.025374290072886333
0.332,-0.020875672048340836
0.334,0.06196185381405672
0.336,0.03483400073008795
0.338,0.03870486022878357
0.34,0.04853738057079378
0.342,0.036468947904520765
0.34400000000000003,0.06165463431234923
0.34600000000000003,0.014040086739932879
0.34800000000000003,0.03261255912644038
0.35000000000000003,0.006342031926026751
0.352,0.03818521738812018
0.354,0.04230772006958675
0.356,0.06927716087377943
0.358,0.046071911736753395
0.36,0.04911977382569032
0.362,0.039965917334435504
0.364,0.044839424148213715
0.366,0.07785201745961959
0.368,0.07461630233117232
0.37,0.04805280759205392
0.372,0.04862740065373386
0.374,0.043773708734877084
0.376,0.015541953539646632
0.378,0.0681274234859446
0.38,0.05191116405849672
