time,ecg
0.0,0.039032429459993585
0.002,-0.01661841202562384
0.004,-0.00392321767856299
0.006,0.059194456101377114
0.008,0.018734588168625804
0.01,0.01830076791414028
0.012,0.02465829588525337
0.014,0.026648118136397694
0.016,-0.03012650594845984
0.018000000000000002,0.0759175668004703
0.02,0.009925661881698878
0.022,-0.018408417242004087
0.024,-0.01719354878908981
0.026000000000000002,-0.012448318944272882
0.028,0.044531989331993954
0.03,0.015969699685367333
0.032,0.030679300150707984
0.034,0.033046138205456994
0.036000000000000004,-0.006898952977341562
0.038,0.006644412449774716
0.04,0.004303045216336943
0.042,-0.0011210184563850353
0.044,0.0446957779134671
0.046,0.013247716886430786
0.048,0.06237547902799727
0.05,0.07350936368775471
0.052000000000000005,0.07932527539034513
0.054,0.08873830805292704
0.056,0.047471882531845366
0.058,0.08620155326767015
0.06,0.05927207490259986
0.062,0.07947164345683941
0.064,0.05536160065959899
0.066,0.08393256671551243
0.068,0.0843178644712981
0.07,0.058585872842454326
0.07200000000000001,0.07527122612820177
0.074,0.06440162893475279
0.076,0.08099524838479814
0.078,0.10948846685502507
0.08,0.1176629305434618
0.082,0.07319729020489711
0.084,0.09542564185675378
0.08600000000000001,0.03374812379204363
0.088,0.11091753569321083
0.09,0.08078287184952158
0.092,0.1602629596702425
0.094,0.11716223213144643
0.096,0.08587943493788527
0.098,0.13259780075478925
0.1,0.07980012635667175
0.10200000000000001,0.09979300883631385
0.10400000000000001,0.1362031746229618
0.106,0.10880843546831544
0.108,0.08871727135887038
0.11,0.1037324858392288
0.112,0.13257495131861483
0.114,0.11659451296273934
0.116,0.10149569466759475
0.11800000000000001,0.07729570571010785
0.12,0.11537186503954852
0.122,0.09291322615929654
0.124,0.1226254551332901
0.126,0.08741632975217926
0.128,0.1076945623131483
0.13,0.09023152342920547
0.132,0.11213662825150658
0.134,0.08791046077581549
0.136,0.10288461989097096
0.138,0.09107938673600402
0.14,0.08189970324733778
0.14200000000000002,0.05654987050354654
0.14400000000000002,0.07653502754480118
0.146,0.0857142097592726
0.148,0.03484605922781901
0.15,0.018038268151150994
0.152,0.04446482174226812
0.154,0.04965892521911454
0.156,0.0432983812890443
